,BTCUSDT,ETHUSDT,BNBUSDT,NEOUSDT,LTCUSDT,QTUMUSDT,ADAUSDT,XRPUSDT,TUSDUSDT,IOTAUSDT,XLMUSDT,ONTUSDT,TRXUSDT,ETCUSDT,ICXUSDT,VETUSDT,USDCUSDT,LINKUSDT,ONGUSDT,HOTUSDT,ZILUSDT,ZRXUSDT,FETUSDT,BATUSDT,ZECUSDT,IOSTUSDT,CELRUSDT,DASHUSDT,THETAUSDT,ENJUSDT,ATOMUSDT,TFUELUSDT,ONEUSDT,ALGOUSDT,DOGEUSDT,DUSKUSDT,ANKRUSDT,WINUSDT,COSUSDT,MTLUSDT,DENTUSDT,WANUSDT,FUNUSDT,CVCUSDT,CHZUSDT,BANDUSDT,XTZUSDT,RVNUSDT,HBARUSDT,NKNUSDT,STXUSDT,KAVAUSDT,ARPAUSDT,IOTXUSDT,RLCUSDT,BCHUSDT,FTTUSDT,EURUSDT,OGNUSDT,LSKUSDT,BNTUSDT,MBLUSDT,COTIUSDT,DATAUSDT,SOLUSDT,CTSIUSDT,HIVEUSDT,CHRUSDT,ARDRUSDT,MDTUSDT,KNCUSDT,LRCUSDT,COMPUSDT,SCUSDT,ZENUSDT,SNXUSDT,VTHOUSDT,DGBUSDT,SXPUSDT,DCRUSDT,STORJUSDT,MANAUSDT,YFIUSDT,JSTUSDT,CRVUSDT,SANDUSDT,NMRUSDT,DOTUSDT,LUNAUSDT,RSRUSDT,PAXGUSDT,TRBUSDT,SUSHIUSDT,KSMUSDT,EGLDUSDT,DIAUSDT,RUNEUSDT,FIOUSDT,UMAUSDT,BELUSDT
STXUSDT,0.7351577270864526,0.7575682869330335,0.7598216067851735,0.807037225068775,0.7577207997676079,0.8742271658402702,0.891488959667291,0.774864195966952,0.2605984851061918,0.8770581322292094,0.861573700625445,0.8552173530352123,0.721697775966124,0.7146134486978787,0.8803786553067624,0.8360027733923494,0.005960394742242825,0.860851620745749,0.7996556522026702,0.6240784295801486,0.8723736354737571,0.6298454254907875,0.5918922371037771,0.5214374089959237,0.3786461800919581,0.8892856516884277,0.8051529289860598,0.3037760608110859,0.8649994115467481,0.835777628191762,0.8028464464028249,0.5966445781658151,0.8308483089990154,0.896365165980186,0.8813034893566773,0.38979877668768564,0.811428511570882,0.7749702476338104,0.8645530965088929,0.8748980216451273,0.7968442153959815,0.7061498053648633,0.6595211764297679,0.8625448826967258,0.8265315955531757,0.8532882645585728,0.48564856890207714,0.4571180585188214,0.8416871968571608,0.8169430146422069,1.0,0.6969086137419243,0.6905069636809277,0.8065926765998808,0.6018570016749323,0.7624332472630354,0.49252620219505683,-0.1963796862892459,0.8048970886164462,0.8395727790335078,0.836647181839844,0.615378612065581,0.672569110893281,0.754938773721258,0.8181352903894504,0.8156172603184647,0.8713017850260157,0.7860327985836505,0.3201933527186116,0.5851007052468996,0.8135417263156653,0.8184559689501775,0.8556078894530893,0.7085550099977957,0.3862164106679516,0.7499845934096075,0.6533127141119063,0.2533188532438545,0.8659704780228741,0.10156702561524492,0.610808637938819,0.9075069534126189,0.7247066369331143,0.5314349710880515,0.840727480697139,0.9039726257550158,0.5115943627995309,0.85416584919721,0.843098474741043,0.8402980361415106,0.2737512765927649,0.7767664446082544,0.8875171328932561,0.5778508312223017,0.8163480454076514,0.7007686293583025,0.8175803533666908,0.8381100330588505,0.6971750101910035,0.7341694127250863
KAVAUSDT,0.5930829317430197,0.6334488298700987,0.6385452289597253,0.6623016936791377,0.5626667711450357,0.7120295597462843,0.7013082899292359,0.6457915040518659,0.23853050964329423,0.71644115756162,0.7116138824972609,0.6869339615001067,0.5940541903353013,0.5457042737997048,0.7149841451523837,0.6996330387995222,-0.020785423305468356,0.6822035698021369,0.669565106742132,0.5465288692807337,0.726439720702586,0.531604457705209,0.47214519921274906,0.37374372221456514,0.27270022544642686,0.7491746531468462,0.6483939233549015,0.21439749925868387,0.6990141437979404,0.692308918114952,0.6725806772368559,0.5083048130764766,0.6779713143019036,0.7187337189683578,0.6986731759354768,0.3040891351058724,0.6207011913654416,0.624228773916891,0.6980980817009869,0.698327610622536,0.666597708262767,0.6045527652366633,0.5639060364230181,0.7103281383999196,0.6788522210836873,0.7057038627445561,0.3615189728598455,0.37694383232796036,0.6792833028504958,0.6558899750656004,0.6969086137419243,1.0,0.5827360627060265,0.7023005981966254,0.4991483880427904,0.6103068012886149,0.3926363948917495,-0.045857703898757776,0.6501886359512995,0.6659048473754008,0.6938460599596344,0.46152565443955373,0.5451273302726364,0.6083960638384348,0.6852707816136698,0.6699089330023372,0.7036896317084782,0.6414021638057403,0.2869853843533104,0.46943666425667063,0.6386660220448913,0.6748457842472276,0.706791192063764,0.5670428443391057,0.23938969879362199,0.6604905313796289,0.5501206281077229,0.14490674414671526,0.7282129974933031,0.09797643422144768,0.46034998341362143,0.7070480472466506,0.6108870153101874,0.43095388351886077,0.6840449290184002,0.7253200207285481,0.6482190433055293,0.6591669174320072,0.7116047252909268,0.6723064910215939,0.17398813544148053,0.6633720696887144,0.7142958651572913,0.4904694893233613,0.6461465076996893,0.5204381331600849,0.6671261516811792,0.6932867350846691,0.5892225328645427,0.5960516026014228
ARPAUSDT,0.6139545298860619,0.6282743064985226,0.6267847066072478,0.6152369385735122,0.610034858271936,0.6759107907482863,0.7212816336100285,0.6281077080458369,0.23710748525448158,0.7147473325650633,0.6840132256570757,0.6832126152778834,0.5968814934438037,0.5807935159510911,0.7328917736138755,0.6926298645263906,-0.05307467814217818,0.719391173753405,0.6921809616063258,0.6200561834088544,0.7319175812266531,0.5529782473953403,0.4304038728139485,0.46755260156374523,0.38270067907530436,0.7341545334559136,0.6774961858644915,0.3203193318376406,0.7095000545273785,0.7258495362892871,0.6746173708425306,0.542211508740323,0.664225475672335,0.7026072316072866,0.6932553248858544,0.4101742087438309,0.7419999872745909,0.6316823970967073,0.7135772807212741,0.7441535450048983,0.6857239252240546,0.6043552963700092,0.5575912520474959,0.7347193002687552,0.7059733336685025,0.7062803747776367,0.42954940047250856,0.3855665871704983,0.6722445384678938,0.6997522902151918,0.6905069636809277,0.5827360627060265,1.0,0.7209563439417161,0.5023199579669643,0.6310181177177004,0.4077293919626578,-0.12107879364877464,0.6997292612391688,0.7452713270755205,0.7244170688574444,0.5468055502036079,0.5290713950107819,0.6544062380239919,0.6767762915490025,0.6802276155740968,0.7307477445297346,0.6310686818478313,0.32538172332958637,0.4948742188924382,0.7025746272055277,0.6812599829315188,0.7038508929201579,0.6627711988938196,0.40641692940320356,0.6124840435219681,0.5125519317092264,0.20769717029352572,0.747436562965446,0.17634893358032172,0.5265291647442477,0.7363056233554052,0.6453738435747098,0.4635253796058263,0.686513873672969,0.7470614049405078,0.4526366108844328,0.6773317249244305,0.6710973919193356,0.714859018947593,0.16436069132892897,0.6413609358435794,0.7528497633210718,0.5928705867933289,0.6685361001192808,0.5855931142610169,0.701865789377696,0.7000125807746828,0.6241270168983121,0.6619234235321845
IOTXUSDT,0.6770194292467981,0.7076146367831347,0.695179642251866,0.806251581662563,0.7869809648974166,0.853705236324943,0.8380523086805208,0.7462228468601623,0.2681177313129174,0.8467966629763867,0.8161664938687379,0.844875078442692,0.6771088321774986,0.7070832454106538,0.8514960914497429,0.8034249309269549,-0.04944411301281313,0.8273486814158741,0.816359414066258,0.6591389470414082,0.8550100003405968,0.6021012090163947,0.5703964937062345,0.44041673364761436,0.3095964716845665,0.8594998671175691,0.7905109353109816,0.209418365595747,0.8597629072299737,0.7986322760539869,0.7725682816344676,0.6193900965581465,0.7953288236405528,0.8669154801392595,0.8275841752559588,0.3337368341780871,0.7996015792506334,0.7227636553067527,0.8336780403131543,0.8381917362556683,0.8023616990580041,0.711091967525837,0.6483281678401259,0.8599442335694452,0.8017981739341375,0.8465810581805342,0.42783963601473923,0.4626441677622028,0.7589708916971563,0.7806799324412326,0.8065926765998808,0.7023005981966254,0.7209563439417161,1.0,0.5711884226309623,0.70113759242811,0.43090085994824384,-0.11247784521972796,0.7518577974804922,0.8078432293713834,0.8167567662377939,0.6141509410169472,0.691079343558494,0.7354857786791463,0.7747344686720653,0.8015820217435831,0.8473299524477717,0.7693448938132171,0.2883261057973572,0.5915261037059584,0.8000103612120453,0.8023221453889582,0.8461203610117868,0.6961428990135801,0.3438731547648423,0.7245288937016398,0.6656970483787514,0.2537781205861673,0.8555915387852867,0.06900275279110248,0.6684658756658433,0.8643820239275231,0.7198151729001216,0.4843195075528973,0.8353410361124157,0.8760716974162469,0.5170645293160857,0.8157686821265574,0.8398594395693103,0.8034163860890794,0.2656725721666161,0.7561201595198662,0.8663462704930586,0.6258596552585112,0.8351761216115954,0.6586380423640846,0.7953238039480145,0.8444038141108849,0.7377228284088118,0.6722793107083677
RLCUSDT,0.5598623553413538,0.5561475325760428,0.5399705399252226,0.6391873117626604,0.5479587488263336,0.6451018865904847,0.5839488065198949,0.490472370064282,0.22635746170467502,0.6014710277752006,0.5353695075188193,0.5997130944199004,0.4902085104499377,0.5562206363362,0.6271207260482808,0.6086612933779835,0.002060559049837775,0.58189770384973,0.6176167795136521,0.4021430377816526,0.6308747482045396,0.3958646338452187,0.43238176274465207,0.44556927102935195,0.19621547750954219,0.6235286639229944,0.5379451033750567,0.31838533505771516,0.6329849144812284,0.5936953159247175,0.5545702042554993,0.44338970218436674,0.5911160453845934,0.6336450870769235,0.6458296492393553,0.41219417182515183,0.5398120660395327,0.5207635080540143,0.644206529340221,0.6102509618473742,0.5312479732632498,0.5243155725603416,0.42972768766266856,0.5918878740215721,0.5738326892854241,0.6123285248948496,0.3118948915985727,0.28353637055494146,0.5619709912186693,0.5996960927985057,0.6018570016749323,0.4991483880427904,0.5023199579669643,0.5711884226309623,1.0,0.48621502126018207,0.3527774126351216,-0.16236303741637123,0.5660807282065397,0.6206531539766097,0.6327473209128742,0.3664010472128502,0.5219871588917376,0.469556972924878,0.558638699360758,0.5865973312368551,0.6345353727502544,0.5911454265368662,0.26541039498802715,0.36932074089782907,0.6100074572747597,0.6086017389550034,0.6279022987549923,0.5100045422877375,0.32363089531575234,0.5660594683609098,0.5993489484730073,0.12503154813179188,0.6377279176068387,0.19585893312250757,0.39198223242141306,0.6109332076439783,0.5463130384370933,0.402916767886492,0.560530516521989,0.6149845538076785,0.36577856281574983,0.5437421096541869,0.6063185420816589,0.5972699219740585,0.12774259877376995,0.5089374615071239,0.6322040898923024,0.416818835734926,0.6325279824570745,0.44046583217053165,0.6482132112746317,0.629647859203683,0.5109971115904758,0.42168854135448725
BCHUSDT,0.7146768980839666,0.7340115381620023,0.7371934297403892,0.6947309483676114,0.6980932333028228,0.7669213193469891,0.8024357329598195,0.7469203707684124,0.2676283246053037,0.7554305946697033,0.7991335343351254,0.7319745733646903,0.7038567686931184,0.6810009583013916,0.7836120229216182,0.7386469587925417,-0.09621844134209769,0.7690134813348135,0.6678521365041135,0.5896018078581645,0.7609297054168553,0.5426596589231023,0.5145886556380161,0.45796708207974723,0.30379173857131064,0.7747093789092064,0.6899858704680777,0.30869563629986146,0.7338811789082327,0.7138712216957788,0.7487941413447308,0.5288727048096148,0.7131485291512404,0.7653814135244823,0.7966729287116899,0.3447109630185966,0.7164056054608609,0.6874009220516386,0.723745781679401,0.7675984829393852,0.6986726408987444,0.6465841629803237,0.5606986985352411,0.7356545995407289,0.747091005544371,0.7215915364648363,0.38384854796006657,0.3653694911321651,0.7706795047469097,0.6633893582807444,0.7624332472630354,0.6103068012886149,0.6310181177177004,0.70113759242811,0.48621502126018207,1.0,0.4714186063397683,-0.13132846787338193,0.7388197862704652,0.7014475655486822,0.7689931077813595,0.5481901181531647,0.6137308628078503,0.675100674492221,0.7436862341057342,0.674807088788788,0.7738064690449735,0.6844907297857561,0.2842151459373875,0.5075260502525063,0.7153271364839442,0.7240202282025509,0.7540711315992957,0.6463466676030131,0.32946508580684997,0.5757324710495245,0.6165887189189118,0.29133130838033494,0.7534247528052238,0.07285828149428089,0.5711995500548365,0.759957483161935,0.6316223531219352,0.5243971463016471,0.7409418866193347,0.8071997840451917,0.4356698306568887,0.7421321507926228,0.7301064721771398,0.733974724870834,0.2974414055344763,0.6282732994759024,0.7847577494936171,0.5147107085766359,0.7163025401096436,0.5851464116188887,0.7623072860835842,0.7440355007986774,0.6459309813582164,0.6619595229389427
FTTUSDT,0.5078564348585752,0.4649314267993291,0.4910888617127893,0.45895128768975296,0.4563940217899188,0.512172526109878,0.5369989058084208,0.4855266436085242,0.059701216441228604,0.5164753906599446,0.5067453499523666,0.48753385465313065,0.43724338074812297,0.42388317253607155,0.49334807029191613,0.487716348818169,-0.00630784434713352,0.5057790116439612,0.42164731573971764,0.3418844397201986,0.528592289469643,0.332536692050298,0.2773123194480959,0.27446969243137803,0.22142594221761305,0.5102011789423992,0.4759859824991804,0.21428476492960244,0.48482555543790884,0.46593951306188797,0.4926060104626435,0.31985683898657014,0.42210890575779825,0.491429837363017,0.5375866722682243,0.16574066230119777,0.4909915005647633,0.415037262462444,0.4845565090431677,0.49585097933603517,0.48116081733641053,0.3937882006636293,0.31528407104054207,0.49097621851589507,0.46997732958183475,0.500571727960019,0.260577828841069,0.2371081321551484,0.49810380111221675,0.47616520053581884,0.49252620219505683,0.3926363948917495,0.4077293919626578,0.43090085994824384,0.3527774126351216,0.4714186063397683,1.0,-0.10425860458077241,0.48094218756180496,0.5263762434952238,0.5113227137458305,0.33178241552650245,0.45679438046185783,0.40021187446794826,0.5122628076514767,0.4604599347305178,0.5020984732886583,0.44758908293210853,0.18376071928952462,0.3978124021724375,0.44353605157492243,0.5178965744148453,0.4886076060659498,0.43944647686569155,0.1338735915165667,0.40280688709104806,0.38000329109138337,0.04615382113096453,0.4913469990128829,0.08687688726424905,0.4255926561639113,0.5044864072009383,0.37686960983502876,0.29267728137686394,0.5008253792484156,0.5257781232171838,0.21566855928207307,0.4743429682737028,0.5109211452200303,0.5079606779627354,0.13157168111640963,0.44807425391035555,0.4945686250766752,0.35179125346758433,0.47959577703987866,0.39453586091383264,0.4711578380555921,0.5368830175626604,0.42913534480517307,0.4667127703714821
EURUSDT,-0.1163754404542229,-0.17090352699364278,-0.19124442362338526,-0.1475339268073711,-0.06890514368034073,-0.12625382704912488,-0.16845361788049124,-0.16204636972182182,-0.03576401465239934,-0.13111626568070012,-0.22260339027892267,-0.1741330265370806,-0.16329443312936626,-0.07295716275645203,-0.205907857934846,-0.14467922079499274,0.07070819564194317,-0.15145290628447974,-0.14117331896162238,-0.13324845754232098,-0.16537511010456044,-0.06275945015508093,-0.10904047708803882,-0.06808366641763848,0.07734351227866043,-0.16374684600104694,-0.17337456879666488,-0.10915159726452422,-0.18115849125020309,-0.14606470385885686,-0.12161793030719123,-0.1664377258879572,-0.1615710922267841,-0.18963155500140516,-0.1747916480595305,-0.08362178641590173,-0.11163847106774522,-0.1422807008672392,-0.16971038625623427,-0.17351879753310429,-0.16571245268413975,-0.12360956812975704,-0.142312657622799,-0.14427377440250624,-0.14983648120202997,-0.18556702766259792,-0.08625718411449615,-0.03408518909400739,-0.17526282339280502,-0.19619965312716614,-0.1963796862892459,-0.045857703898757776,-0.12107879364877464,-0.11247784521972796,-0.16236303741637123,-0.13132846787338193,-0.10425860458077241,1.0,-0.12640861048379678,-0.20199497893480076,-0.1502521811787899,-0.08245745422196053,-0.10386964714748706,-0.14249943509346594,-0.20215911333113,-0.13830828017820032,-0.1702267525125599,-0.14328433534965712,-0.13092617665264528,-0.15435168319691472,-0.11607130881394168,-0.17427092174141767,-0.14754765000540498,-0.05788418125124332,-0.07126609859376017,-0.1317696417495981,-0.17092238479790445,-0.055650058551384274,-0.13371794718217014,0.018824207174267388,-0.004568347892144828,-0.12448763784483032,-0.10305459175744676,-0.10143305213460865,-0.07481003957635401,-0.14802222102011175,-0.08875146250311626,-0.18784072946024621,-0.14712238217824872,-0.18943527983639386,0.0664053401017562,-0.11010546577340848,-0.17247498254724125,-0.10474905974274171,-0.09097711552846506,-0.12075587630184267,-0.17591958050903791,-0.15578850593809365,-0.10222541671598176,-0.14018997874606628
OGNUSDT,0.7504578311888069,0.7651301316572056,0.7615836842933889,0.7585726082467701,0.712447868605012,0.8461487812971328,0.8493869838181772,0.7822019969865194,0.25380472299186024,0.8190028824610779,0.812516024909665,0.7755826371163489,0.6748813711588617,0.6771268499076728,0.8465349001765805,0.7755843481912367,-0.0344032150028433,0.85038959284569,0.765931568438634,0.6320997023817949,0.850236885046139,0.6266578998527568,0.5021176406641263,0.5702922992698539,0.3645494665576178,0.8742423384256464,0.7740188303439354,0.3830367267965771,0.8029113658638214,0.7853109826997231,0.7682949647519028,0.6101694408934788,0.7683540265708187,0.8475858453970664,0.8316458441744359,0.41502716496940006,0.7703159606826934,0.7421930610292372,0.8369827974397229,0.8643609030725261,0.7802292451498494,0.6930888870631265,0.6526461000866823,0.8680214073390294,0.8124654515518199,0.8250133036151466,0.40398472309859423,0.422747733370005,0.7939487365751022,0.7990298308299317,0.8048970886164462,0.6501886359512995,0.6997292612391688,0.7518577974804922,0.5660807282065397,0.7388197862704652,0.48094218756180496,-0.12640861048379678,1.0,0.8504945572935778,0.8581399951502973,0.625785825403188,0.6004053431416515,0.7118269356864023,0.8040842857188466,0.8004972657559658,0.8480189774927666,0.7751826693816868,0.34509419494497084,0.6245635361955832,0.8149784097483486,0.8157613129842584,0.829776996792665,0.7184805287139644,0.4404850375585764,0.7448535366179301,0.6508097846155244,0.3166187774118886,0.8602676288340737,0.12356311865753988,0.5979068919333691,0.8581793008172703,0.771857597873159,0.48875572182599797,0.8391291529188377,0.8530722760184679,0.4895763744965278,0.7660004635943146,0.7970780646771471,0.7985159881064806,0.2071813097052261,0.7010644910504371,0.8568913708135247,0.570584595638519,0.7558277544969692,0.6877986862653587,0.7982953876573963,0.8245221225097146,0.7320487552824017,0.7758747470015569
LSKUSDT,0.7718889801274055,0.80232695048908,0.7857833124204763,0.7889629542571525,0.7359905322650068,0.8637305174636696,0.8783134891601243,0.7782072217548351,0.2972647102658566,0.8615981273883282,0.8297875468602148,0.8159380785053892,0.6705035361559237,0.6865281157808603,0.8904311211646877,0.8369180117224899,-0.022939377574101815,0.8592577210360773,0.825076924271935,0.6414346359356532,0.883605073658696,0.6262438383376091,0.5543449314570458,0.5727505845942578,0.3925400197686915,0.8979353180690177,0.8317117560140932,0.3398685933239523,0.8562036416202432,0.8331045271128421,0.7803063247738966,0.6496385400893434,0.7994451012025753,0.8779900491010593,0.8560232187928518,0.4201577196067695,0.8159958991217063,0.808339394671624,0.8743096319259904,0.8916247801303977,0.8133363886633351,0.7531163010275086,0.6405172945306246,0.8949946133982971,0.8162672231881294,0.8739626912746539,0.44249802396222415,0.446055047542015,0.8252205384004382,0.8846312510919573,0.8395727790335078,0.6659048473754008,0.7452713270755205,0.8078432293713834,0.6206531539766097,0.7014475655486822,0.5263762434952238,-0.20199497893480076,0.8504945572935778,1.0,0.8867892899358216,0.6262805412725734,0.6393589428616897,0.7794128688776102,0.8143330024675178,0.8451950966899714,0.884392854294399,0.7775290300779502,0.35931896751726633,0.6071575836305313,0.8516164087191179,0.844404088891668,0.8624361042898654,0.7452216585502784,0.4093659239592411,0.7654054218075559,0.6887622985896451,0.2792029829207959,0.8770558625303424,0.09665022418133856,0.6430996269646838,0.8843493061321901,0.7982768458206259,0.4997945247412434,0.8284402773186099,0.889181730411222,0.4723575267463605,0.8091637570334799,0.8330985203798723,0.8301420528973429,0.21989303134945531,0.7620215960326003,0.8789791016555168,0.5952416146513664,0.7996191585670456,0.7059772537877019,0.7850348087126375,0.8628223072297935,0.7386723224902674,0.7324809179913991
BNTUSDT,0.8073597132133051,0.8618468594584783,0.8415645667814495,0.8082136629717791,0.7216836066869416,0.8735355896827918,0.8944922311775295,0.8301249436686082,0.28331016919197816,0.8795175452317228,0.8528673617912689,0.8291022721087198,0.7142292999649497,0.6793517259204825,0.8984433824188157,0.8477905827977906,-0.06091417869322747,0.8880631544271367,0.8092308410385047,0.6617184557133249,0.878799865637841,0.5975770951610107,0.517774854719027,0.5685832948457782,0.37735355033591206,0.9143789436113903,0.8229183556584149,0.3571886221467245,0.8680888089024724,0.8127703680298889,0.8039157867947185,0.6312707753106666,0.800713001019201,0.8877847292732758,0.8927127943655182,0.4075889691141428,0.7958379788742003,0.7931237219488235,0.8759339061918223,0.8807494635179138,0.8229305903036611,0.7543223800288339,0.6839793638736211,0.9034945449818284,0.8341819652421347,0.889180613771577,0.4326212797409483,0.4517848831999878,0.8533783941490856,0.8627851080738577,0.836647181839844,0.6938460599596344,0.7244170688574444,0.8167567662377939,0.6327473209128742,0.7689931077813595,0.5113227137458305,-0.1502521811787899,0.8581399951502973,0.8867892899358216,1.0,0.6264601810446216,0.6016371988157081,0.7525195274605131,0.8648192559271054,0.8309974192004891,0.8859695732617463,0.7953104306733033,0.3546267583856264,0.6082774440434552,0.840703025151402,0.8535258245869688,0.8863366197772145,0.6970402264553411,0.4319496448303784,0.7593703847471546,0.6764422531500665,0.31595817993931485,0.8848911235269554,0.13043340966775768,0.5561710378776008,0.8863015935901503,0.7916616471762948,0.5749527281337465,0.8279154137565857,0.8908481822679647,0.4981184950739763,0.7871514528632316,0.854610585678114,0.8383840065206305,0.26437528606367056,0.767370477240952,0.8936580137346941,0.6064473770183361,0.8001641976128241,0.7184655021820354,0.831579993799753,0.8695422575997299,0.7365520565798079,0.7784135128506635
MBLUSDT,0.5258042518261383,0.5674094081404712,0.5517178349732137,0.5798900987828074,0.5811195674141985,0.6211901016620573,0.6174669457252341,0.56034844578857,0.09719844164772995,0.611338093179759,0.6316340954607625,0.6449352132167193,0.5211372136563222,0.5441891659393291,0.6623449708995873,0.5985748014766777,-0.11761571893042615,0.6397202684489736,0.5698746022264556,0.47444598431718366,0.6357316209905165,0.49881276113155476,0.3582123415976246,0.3596182338636494,0.2524126607835281,0.6592844666987907,0.6290599347230055,0.2538408622283848,0.6377658463017347,0.6065447884278078,0.610826093738564,0.5146387297014438,0.5797477234159467,0.6353332577907511,0.6383992675139128,0.23242905391851304,0.6424188437273893,0.5492994660802353,0.6438935827236933,0.6467736421846749,0.6011467046602574,0.548657869682702,0.4392597910090178,0.6315595027950908,0.6101186949665812,0.6351116859881762,0.3514921553857381,0.35790974437982626,0.5711140243192429,0.5694736717564062,0.615378612065581,0.46152565443955373,0.5468055502036079,0.6141509410169472,0.3664010472128502,0.5481901181531647,0.33178241552650245,-0.08245745422196053,0.625785825403188,0.6262805412725734,0.6264601810446216,1.0,0.4618291233947482,0.6018476453468763,0.5687790087846908,0.6110166118066935,0.6540476224936912,0.5954319001323436,0.38595566080219756,0.5254108528339172,0.6167411229615878,0.639926287820924,0.615844583538574,0.5372680342500614,0.2970939440264342,0.5454345628264727,0.4721990351556425,0.32347978029207597,0.6374415656502105,0.04258824412977076,0.49340851356035603,0.6522815518182465,0.5407441442153358,0.4117872221816368,0.6160307983824496,0.6553910285922641,0.30198808756691514,0.5930539337313626,0.5972384796802407,0.5840291899637718,0.19577856591364284,0.5327436787628587,0.6451864960861364,0.4411024335915596,0.6153949139129425,0.4979714847148365,0.5599342124770433,0.6302808926711069,0.5316137909438763,0.5757695493776775
COTIUSDT,0.5171610317646927,0.4997903533582575,0.5315356345702898,0.6306829560957514,0.7783168853161209,0.7238202827090156,0.6851998138689089,0.5763165967214409,0.19628678366565458,0.676959023608394,0.6956653652175231,0.7579213004956502,0.5321512160642807,0.6926217537596285,0.6649800699850542,0.7266643209922183,-0.05361200233570873,0.6186176217617713,0.6367558233046124,0.47586566018418663,0.6805579425803899,0.5025575816044888,0.4571107298812913,0.40275927720621113,0.22356326996381656,0.673012275936388,0.6253980851054922,0.18530463213491816,0.6569060093798373,0.6285809955157905,0.6144575822767747,0.4676434046929832,0.5961698366006087,0.6959681939097199,0.6686665325271206,0.24501231876215607,0.7345937301367539,0.6150525248925904,0.6554999565801319,0.6849171630639846,0.6237934520734129,0.5384165637952079,0.457952823027526,0.674834823686486,0.6477350897313022,0.7097674132611059,0.23004105614365375,0.3651112106786617,0.5789564715262708,0.6032828816411062,0.672569110893281,0.5451273302726364,0.5290713950107819,0.691079343558494,0.5219871588917376,0.6137308628078503,0.45679438046185783,-0.10386964714748706,0.6004053431416515,0.6393589428616897,0.6016371988157081,0.4618291233947482,1.0,0.5898259336234274,0.5647960281038013,0.6109826189608002,0.6716860304663814,0.6220864063210623,0.24118101752626833,0.4231276122543346,0.6151133615092949,0.6620520311134135,0.642633341181852,0.5861909760801537,0.23335196756040438,0.5193306433293529,0.5761031057303191,0.1361868899234016,0.6705026359020801,0.0339653928736438,0.6733043834534214,0.7038767039758788,0.5589602987566115,0.3370785625361491,0.6907949871624972,0.7120406730240235,0.3671831709541427,0.6734177327864643,0.6785312166373527,0.7097994082216317,0.21098271553512593,0.6506486065594842,0.6933161410306442,0.46485142965735826,0.7306155641874252,0.5716967029633818,0.6593194434366099,0.6989683912317598,0.6751613759345069,0.5172140016786897
DATAUSDT,0.6068960473142637,0.6488938184711193,0.6588405232311312,0.6973938631095604,0.6866879484287561,0.7669707438417238,0.7686653464054807,0.6815659753697177,0.23662863794386743,0.7621961954586767,0.7270431514168353,0.7521175337551432,0.6096141703655705,0.5730150874773293,0.7892375803973677,0.7253256507936583,-0.05532733028153442,0.7559790712774629,0.7187910255718231,0.5543202115295643,0.814228458893643,0.5942544199272521,0.5830107615517591,0.4766848786720451,0.3673651783221006,0.7919625414858492,0.7037837627513241,0.2868315590936755,0.7650452137050684,0.7807507380566798,0.7337301814119406,0.5721159126917758,0.7331507537575971,0.7723292512919359,0.7586733244095257,0.25574112773864227,0.7571242308304019,0.7236978197821032,0.7931591292375888,0.8075011721513268,0.7346091827018153,0.7249919430911754,0.5644846829308885,0.7967903552639006,0.7632797012911076,0.7837418853521241,0.3668791533957688,0.3947938165038673,0.6880444774990663,0.7779666737405702,0.754938773721258,0.6083960638384348,0.6544062380239919,0.7354857786791463,0.469556972924878,0.675100674492221,0.40021187446794826,-0.14249943509346594,0.7118269356864023,0.7794128688776102,0.7525195274605131,0.6018476453468763,0.5898259336234274,1.0,0.6782660595449514,0.7666016889180493,0.7913261260101304,0.7348409396750367,0.3098559720595405,0.6091469202031695,0.7367152211453151,0.7199092489421567,0.7722171270058942,0.648070466422262,0.3651787903466971,0.7160050842667522,0.6241249608966993,0.3475675900739451,0.7834166938267504,0.07003643730234436,0.6188077819824238,0.7964415523417031,0.625478012518605,0.44425938906048645,0.759709080144087,0.791140154835259,0.4252341800148624,0.7427740413517977,0.7531633456334569,0.7421707283494942,0.19841531859990455,0.7004958365304738,0.7669337423495386,0.5915861584398132,0.7194899084396097,0.6077456398684677,0.7151312114710605,0.7810730413076913,0.6796255876300381,0.6701896778370594
